username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SakshiPost;2017-03-05 20:17;0;0;"SpiceJet Flight Diverted Due To Foul Smell From Lavatory http:// english.sakshi.com/national/2017/ 03/05/spicejet-flight-diverted-due-to-foul-smell-from-lavatory …";;;;"838400594457034753";https://twitter.com/SakshiPost/status/838400594457034753
AficionadoYash;2017-03-05 19:47;0;0;"SpiceJet flight diverted due to foul smell from lavatory";;;;"838393052171468800";https://twitter.com/AficionadoYash/status/838393052171468800
jijo1305;2017-03-05 17:16;0;0;"Had a wonderful flight #Abad to Chennai#Spicejet pic.twitter.com/dlYT0ox3UW";;;#Abad #Spicejet;"838354994373939201";https://twitter.com/jijo1305/status/838354994373939201
dasinghgaurav;2017-03-05 16:55;0;1;"Me at my Chennai Spicejet flight in Kolkata with my uncle https://www. instagram.com/p/BRQTM6PgCKP/";;;;"838349776169152514";https://twitter.com/dasinghgaurav/status/838349776169152514
ameygat;2017-03-05 15:27;0;0;"@flyspicejet only #spicejet #flight on time doesn't make us #happy ,tell pilots not #fly #rough , 2 much sudden altitude changes on SG 517";;@flyspicejet;#spicejet #flight #happy #fly #rough;"838327571242700801";https://twitter.com/ameygat/status/838327571242700801
valeriandantis;2017-03-05 05:02;0;0;"Spicejet Flight Landing At Bombay mumbai Airport: http:// youtu.be/1_LCCMRdfDg?a via @YouTube";;@YouTube;;"838170301032693760";https://twitter.com/valeriandantis/status/838170301032693760
subhajitnit;2017-03-04 20:23;0;0;"Horrible experience with spicejet flight got cancelled without prior intimation. Pnr: PBI9HQ Reference no- 00362721 #SpiceJet";;;#SpiceJet;"838039724593823744";https://twitter.com/subhajitnit/status/838039724593823744
Badasaar;2017-03-04 19:32;0;0;"Which Aircraft had the SpiceJet used to operate this flight ? @Charishma_K";;@Charishma_K;;"838026920218415104";https://twitter.com/Badasaar/status/838026920218415104
libuubabu;2017-03-04 12:32;1;1;"Even though flights were delayed in Chennai and our flight was late for 1 hour, this view of the Chennai city was good #spicejet #Chennai pic.twitter.com/dey3ewiz9L";;;#spicejet #Chennai;"837921051203948544";https://twitter.com/libuubabu/status/837921051203948544
mihirmishra;2017-03-04 09:40;0;0;"Delhi-Kanpur will be an interesting route: Alliance Air has recently started flight & SpiceJet has bid for this route with zero subsidy";;;;"837877892113555456";https://twitter.com/mihirmishra/status/837877892113555456
VPandit_VP;2017-03-04 09:39;1;2;"don't ever fly spicejet , their hospitality is like a mafia of goons and flight is worst than a bus.";;;;"837877546012274688";https://twitter.com/VPandit_VP/status/837877546012274688
kvr2006;2017-03-04 08:28;0;0;"Have a look at it if you want to book SpiceJet flight ... http:// fb.me/1QD3NFI47";;;;"837859802839666689";https://twitter.com/kvr2006/status/837859802839666689
krishflight;2017-03-03 20:17;0;0;"SpiceJet flight emergency landing: Lessors should furnish information on aircraft for probes, says AAIB http://www. financialexpress.com/india-news/spi cejet-flight-emergency-landing-lessors-should-furnish-information-on-aircraft-for-probes-says-aaib/572343/ …";;;;"837675792565837824";https://twitter.com/krishflight/status/837675792565837824
rajanshu;2017-03-03 14:59;1;0;"Fuckin traffic from hauz khas to rk puram.. Flight on time. 5 pm spicejet . It's really fuck No traffic control from Delhi police";;;;"837595758794838016";https://twitter.com/rajanshu/status/837595758794838016
chetanumarani;2017-03-03 12:58;0;0;"@flyspicejet There is only direct flight from bangalore to patna by go air. Service is not that great. Y spicejet doesnt fly on this route";;@flyspicejet;;"837565420416684032";https://twitter.com/chetanumarani/status/837565420416684032
vinaykhairwal;2017-03-03 12:10;1;1;"@narendramodi @BSF_India Once again BSF jawan disrespect by spicejet flight personnel by not allowing boarding in flight on 20th feb at duty";;@narendramodi @BSF_India;;"837553276962787328";https://twitter.com/vinaykhairwal/status/837553276962787328
incoreinsights;2017-03-03 10:40;0;0;"http:// bit.ly/2mMyqa6 #SectorUpdate - SpiceJet introduces Kolkata-Dhaka flight at low price";;;#SectorUpdate;"837530640463482880";https://twitter.com/incoreinsights/status/837530640463482880
Hwadlawala;2017-03-03 10:32;0;0;"flight available to blr is at 16:40! Oh God @Spicejet I hate you guys!";;@Spicejet;;"837528636001378309";https://twitter.com/Hwadlawala/status/837528636001378309
FinancialXpress;2017-03-02 14:30;2;2;"#SpiceJet flight emergency landing: Lessors should furnish information on aircraft for probes, says AAIB http://www. financialexpress.com/india-news/spi cejet-flight-emergency-landing-lessors-should-furnish-information-on-aircraft-for-probes-says-aaib/572343/ … pic.twitter.com/UluE9TRfjr";;;#SpiceJet;"837226122588774401";https://twitter.com/FinancialXpress/status/837226122588774401
pradipmallick;2017-03-02 11:36;0;0;"@flyspicejet when come to flying.... It's only Spicejet . Love the flight ... pic.twitter.com/JlW6T2HoWF";;@flyspicejet;;"837182404812906496";https://twitter.com/pradipmallick/status/837182404812906496
shujata41;2017-03-02 09:05;0;0;"Baggage belt broke & bag was transferred to Delhi by indigo. But Spicejet forgot to load it on next flight in Delhi.";;;;"837144339469885440";https://twitter.com/shujata41/status/837144339469885440
aj19982002;2017-03-02 08:48;0;1;"SpiceJet to start Kolkata-Dhaka direct flight from March 23 http:// dlvr.it/NWQPLN pic.twitter.com/24gONovstn";;;;"837140143328747521";https://twitter.com/aj19982002/status/837140143328747521
awesummly;2017-03-01 00:30;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23 http://www. awesummly.com/news/3084144 #business #news pic.twitter.com/74yqUYb9Gt";;;#business #news;"836652244254638081";https://twitter.com/awesummly/status/836652244254638081
abashuria;2017-02-28 22:32;0;0;"SpiceJet introduces direct flight from Dhaka to Kolkata http:// fb.me/3wSQD4dLs";;;;"836622575912513538";https://twitter.com/abashuria/status/836622575912513538
ArpitAwasthi09;2017-02-28 19:26;0;0;"@Ashok_Gajapathi Sir. Spicejet is keen to start Delhi-Kanpur-Mumbai flight . Please initiate. Also AI Delhi Kanpur to be daily basis.";;@Ashok_Gajapathi;;"836575808361795584";https://twitter.com/ArpitAwasthi09/status/836575808361795584
krishflight;2017-02-28 16:59;0;0;"SpiceJet flight aborted take-off as Indigo plane did not clear the runway due to rabbits on Ahmedabad airport runway http://www. freepressjournal.in/india/rabbits- to-blame-for-another-near-miss/1025457 …";;;;"836538786578214915";https://twitter.com/krishflight/status/836538786578214915
dimfromcos;2017-02-28 11:31;1;2;"Now...Going to #udaipur #india #spicejet #flightticket #flight #plane @Jaipur International… https://www. instagram.com/p/BRC2JHljsut/";;@Jaipur;#udaipur #india #spicejet #flightticket #flight #plane;"836456288116682752";https://twitter.com/dimfromcos/status/836456288116682752
jainkumarnaveen;2017-02-28 09:25;1;1;"@flyspicejet @Ashok_Gajapathi I traveled thru flight SpiceJet - SG1063 from MAA - BLR with PNR - BYJ6GQ. I locked my chcked in bag 1/2";;@flyspicejet @Ashok_Gajapathi;;"836424561713418240";https://twitter.com/jainkumarnaveen/status/836424561713418240
_XploreBD;2017-02-27 19:08;0;1;"#XploreBD Live Mint - SpiceJet rises on plan to commence Kolkata- #Dhaka daily direct flight from March 23... http:// fb.me/IAf5wF6O";;;#XploreBD #Dhaka;"836208922176458753";https://twitter.com/_XploreBD/status/836208922176458753
Ranesh_Patil;2017-02-27 15:59;0;2;"I'm at SpiceJet Flight SG517 (PNQ to BLR) https://www. swarmapp.com/c/kVlIRlsq0JH pic.twitter.com/IGzgHHQdbG";;;;"836161340356112384";https://twitter.com/Ranesh_Patil/status/836161340356112384
_airlines_;2017-02-27 14:21;0;0;"Pune: #SpiceJet flight delayed by six hours due to mechanical issue . Read more: http:// owler.us/aciR0T $500285";;;#SpiceJet;"836136755896016898";https://twitter.com/_airlines_/status/836136755896016898
_airlines_;2017-02-27 14:21;0;0;"#SpiceJet to start direct flight on Delhi-Bangkok- Delhi route from April 15. Read more: http:// owler.us/aciR0U $500285";;;#SpiceJet;"836136599943405568";https://twitter.com/_airlines_/status/836136599943405568
23skidoozy;2017-02-27 12:07;0;1;"SpiceJet flight to Dhaka from March 23KOLKATA: Low-cost carrier SpiceJet will start flights from Kolkata to Dhaka from March 23. The early-…";;;;"836102912715722754";https://twitter.com/23skidoozy/status/836102912715722754
preetiranjanrau;2017-02-27 11:41;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23 - http:// Moneycontrol.com http:// t.in.com/b6XN via @moneycontrolcom";;@moneycontrolcom;;"836096419094126593";https://twitter.com/preetiranjanrau/status/836096419094126593
indiancommodity;2017-02-27 11:15;0;0;"SpiceJet rises on plan to commence Kolkata-Dhaka daily direct flight from March 23 http:// ow.ly/ATXV509PE5k";;;;"836089915855224832";https://twitter.com/indiancommodity/status/836089915855224832
lowcostinfo;2017-02-27 08:48;0;0;"SpiceJet flight to Dhaka from March 23 http:// dlvr.it/NTvVxj #lowcost #flights";;;#lowcost #flights;"836052765159784451";https://twitter.com/lowcostinfo/status/836052765159784451
TOICitiesNews;2017-02-27 06:56;0;0;"SpiceJet flight to Dhaka from March 23 http:// toi.in/Uh3K_Z";;;;"836024566837198850";https://twitter.com/TOICitiesNews/status/836024566837198850
TOIKolkata;2017-02-27 06:46;0;0;"SpiceJet flight to Dhaka from March 23 http:// toi.in/J3hpDY";;;;"836022059255787520";https://twitter.com/TOIKolkata/status/836022059255787520
WordLinkECON;2017-02-27 05:15;1;0;"SpiceJet to begin Kolkata-Dhaka direct flight from March 23 #economy http:// wordlink.com/l/404PF pic.twitter.com/oVGCzkrTQP";;;#economy;"835999193017769984";https://twitter.com/WordLinkECON/status/835999193017769984
MusafirNamah;2017-02-27 05:05;0;0;"#SpiceJet to start #Kolkata -Dhaka flight from March 23. http:// buff.ly/2lVekwq #dhaka #travelnews #aviation";;;#SpiceJet #Kolkata #dhaka #travelnews #aviation;"835996677840470020";https://twitter.com/MusafirNamah/status/835996677840470020
stocksmarket_in;2017-02-27 02:04;0;0;"#StocksMarket SpiceJet to start Kolkata-Dhaka direct flight from March 23 http:// stocksmarket.in/?p=250636 #Sensex #Nifty";;;#StocksMarket #Sensex #Nifty;"835951315595497474";https://twitter.com/stocksmarket_in/status/835951315595497474
CrweWorld;2017-02-27 01:49;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23 http:// crweworld.com/india/trending now/news/146924/spicejet-to-start-kolkata-dhaka-direct-flight-from-march-23 …";;;;"835947500989104129";https://twitter.com/CrweWorld/status/835947500989104129
23skidoozy;2017-02-27 00:52;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23SpiceJet will operate daily direct flight to Dhaka from Kolkata, starting from M…";;;;"835932997002100737";https://twitter.com/23skidoozy/status/835932997002100737
23skidoozy;2017-02-27 00:52;0;0;"SpiceJet to begin Kolkata-Dhaka direct flight from March 23The services will start from March 23 and Dhaka is the second international dest…";;;;"835932994418458627";https://twitter.com/23skidoozy/status/835932994418458627
_airlines_;2017-02-27 00:18;0;0;"#SpiceJet to start Kolkata-Dhaka direct flight from March 23. Read more: http:// owler.us/aciJJN $500285";;;#SpiceJet;"835924421382553600";https://twitter.com/_airlines_/status/835924421382553600
arrpitta;2017-02-27 00:11;0;0;"#latestnews SpiceJet to start Kolkata-Dhaka direct flight from March 23 http:// dlvr.it/NTlxVJ pic.twitter.com/APEFXixxIO";;;#latestnews;"835922716410552320";https://twitter.com/arrpitta/status/835922716410552320
retaillending;2017-02-27 00:08;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23 http:// ift.tt/2lY2Yba";;;;"835921910051573760";https://twitter.com/retaillending/status/835921910051573760
indian24news;2017-02-26 21:56;0;0;"SpiceJet To Start Kolkata-Dhaka Direct Flight From March 23 https:// goo.gl/eYxFJL #news #Business pic.twitter.com/pzXQQNWDj4";;;#news #Business;"835888667197571072";https://twitter.com/indian24news/status/835888667197571072
MusafirNamah;2017-02-26 20:30;0;0;"SpiceJet to start Kolkata-Dhaka flight from March 23 http:// bit.ly/2ldbYVq #spicejet #kolkatadhaka #kolkatadhakaflight #flight #aviation";;;#spicejet #kolkatadhaka #kolkatadhakaflight #flight #aviation;"835867237416218624";https://twitter.com/MusafirNamah/status/835867237416218624
awesummly;2017-02-26 19:54;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23 http://www. awesummly.com/news/3054350 #business #news";;;#business #news;"835858197705445377";https://twitter.com/awesummly/status/835858197705445377
23skidoozy;2017-02-26 19:12;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23The service will start from March 23 and Dhaka is the second international desti…";;;;"835847549424664577";https://twitter.com/23skidoozy/status/835847549424664577
MechanicalBaba;2017-02-26 18:59;0;0;"SpiceJet will operate daily direct flight to Dhaka from Kolkata, starting from March 23 http:// indianexpress.com/article/busine ss/aviation/spicejet-to-start-kolkata-dhaka-direct-flight-from-march-23-4544773/ … …";;;;"835844211215757312";https://twitter.com/MechanicalBaba/status/835844211215757312
hashCalcutta;2017-02-26 18:00;1;0;"" SpiceJet to start Kolkata-Dhaka direct flight from March 23 - http:// Moneycontrol.com " http:// ift.tt/2mrEBjV #Kolkata";;;#Kolkata;"835829410116808705";https://twitter.com/hashCalcutta/status/835829410116808705
IndianExpress;2017-02-26 17:46;5;10;"SpiceJet will operate daily direct flight to Dhaka from Kolkata, starting from March 23 http:// indianexpress.com/article/busine ss/aviation/spicejet-to-start-kolkata-dhaka-direct-flight-from-march-23-4544773/ …";;;;"835825742319493120";https://twitter.com/IndianExpress/status/835825742319493120
MechanicalBaba;2017-02-26 17:44;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23";;;;"835825304958455808";https://twitter.com/MechanicalBaba/status/835825304958455808
thehansindiaweb;2017-02-26 17:40;0;0;"#SpiceJet to operate direct flight from Kolkata to Dhaka http:// ow.ly/mNSd309mOun";;;#SpiceJet;"835824307628564480";https://twitter.com/thehansindiaweb/status/835824307628564480
zyiteblog;2017-02-26 17:33;0;0;"SpiceJet to begin Kolkata-Dhaka direct flight from March 23 - SpiceJet will operate a daily direct flight to Dh... http:// ow.ly/8xeN509OLBn";;;;"835822578505764864";https://twitter.com/zyiteblog/status/835822578505764864
_airlines_;2017-02-26 17:32;0;0;"#SpiceJet To Start Kolkata-Dhaka Direct Flight From March 23. Read more: http:// owler.us/aciHOB $500285";;;#SpiceJet;"835822363660820481";https://twitter.com/_airlines_/status/835822363660820481
vishalgaurav79;2017-02-26 17:31;0;0;"SpiceJet To Start Kolkata-Dhaka Direct Flight From March 23 http:// ift.tt/2lILoHi";;;;"835822161533222913";https://twitter.com/vishalgaurav79/status/835822161533222913
megameetei;2017-02-26 17:30;0;0;"SpiceJet To Start Kolkata-Dhaka Direct Flight From March 23 http:// dlvr.it/NTdFsz";;;;"835821740039139328";https://twitter.com/megameetei/status/835821740039139328
stockmarketpuls;2017-02-26 17:27;0;0;"SpiceJet to begin Kolkata-Dhaka direct flight from March 23 https:// goo.gl/fb/HThFzJ";;;;"835821126848823296";https://twitter.com/stockmarketpuls/status/835821126848823296
hashCalcutta;2017-02-26 17:25;0;1;"" SpiceJet To Start Kolkata-Dhaka Direct Flight From March 23 - NDTV" http:// ift.tt/2lXRBjR #Kolkata";;;#Kolkata;"835820475913760769";https://twitter.com/hashCalcutta/status/835820475913760769
businessline;2017-02-26 17:21;0;0;"#SpiceJet to begin Kolkata-Dhaka direct flight from March 23 http://www. thehindubusinessline.com/economy/logist ics/spicejet-to-begin-kolkatadhaka-direct-flight-from-march-23/article9560266.ece?homepage=true … pic.twitter.com/e9HEF678Ax";;;#SpiceJet;"835819626806259712";https://twitter.com/businessline/status/835819626806259712
AficionadoYash;2017-02-26 17:20;0;0;"SpiceJet to start Kolkata-Dhaka direct flight from March 23";;;;"835819230033494016";https://twitter.com/AficionadoYash/status/835819230033494016
IndianCorpNews;2017-02-26 17:17;0;0;"#Business #india SpiceJet To Start Kolkata-Dhaka Direct Flight From March 23 http:// bit.ly/2lIRBmD";;;#Business #india;"835818533464457216";https://twitter.com/IndianCorpNews/status/835818533464457216
NDTVProfit;2017-02-26 17:11;0;3;"SpiceJet To Start Kolkata-Dhaka Direct Flight From March 23 http:// profit.ndtv.com/news/industrie s/article-spicejet-to-start-kolkata-dhaka-direct-flight-from-march-23-1663703 …";;;;"835817175403352064";https://twitter.com/NDTVProfit/status/835817175403352064
hashCalcutta;2017-02-26 17:00;0;0;"" SpiceJet to start Kolkata-Dhaka direct flight from March 23 - http:// Moneycontrol.com " http:// ift.tt/2lXPsEO #Kolkata";;;#Kolkata;"835814304960155648";https://twitter.com/hashCalcutta/status/835814304960155648
khabri_lal;2017-02-26 16:19;1;2;"Spicejet flights to #Dhaka reminded me of #Kingfisher flights to #Dhaka in 2009 ATR72 - was a mid day flight";;;#Dhaka #Kingfisher #Dhaka;"835804090080751618";https://twitter.com/khabri_lal/status/835804090080751618
